Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
REST A549 hg19	120/1527	3.96148874647875e-05	0.000276288445908262	0	0	1.52238805970149	15.4313905605356	DCLRE1C;PDCD7;IRS2;ACCS;IPO9;UBASH3B;LONP1;SBDSP1;RPS10;DDX17;MAP2K3;MYLIP;PIH1D1;NSMCE1;MOGS;TRNT1;SCAMP3;OXA1L;TMX2;YME1L1;SNRPF;UBA52;ARL8B;ZNF276;INO80B;KHDRBS1;METTL2B;IDI1;YTHDC2;MGST3;FBF1;CUL2;ITPR1;MTMR9;SLC38A10;CREBL2;TAPBPL;AAAS;OAZ1;MRPL11;BCL2L11;PMVK;DPH3;VTI1A;NUP88;VASP;NEK9;TRAPPC8;SUPT5H;WDR54;EHD1;SLC6A6;G6PC3;NDUFAF4;CNOT3;REL;ZNF778;MPHOSPH10;CALM1;RCOR1;ZNF254;MRPL38;ADAR;BRCA1;PTPN23;NAGPA;CDC73;AKAP13;ARL5B;RFK;GATAD1;MFSD1;POLH;SLC36A1;RFC5;RBM14;PRORSD1P;FOS;RABGGTB;TERF2;SUMF2;SUMF1;ARL4C;PRPF18;RAD51C;AEBP2;PEX3;TRAPPC6B;IRF1;PEX6;PIGG;B4GALT4;VAC14;UHRF2;C2ORF68;GOSR2;PRCC;SRSF1;HSD17B11;TBRG1;AFG3L1P;RAB40C;TGS1;GCNT2;PDSS2;EXOSC3;RELT;ZNF286A;PTPN1;CDK11A;SMOX;ELP3;GTF2H1;CDK11B;APC;AGGF1;STUB1;RTN4IP1;LGR4;TRMT61B
ZMIZ1 MEL cell line mm9	111/1392	4.31899095289192e-05	0.00029866920487795	0	0	1.54368545807157	15.5138901437871	CD81;DCAF8;IRS2;PPP2R2A;GBA2;FAM107B;ELK4;PREX1;FTH1;TBC1D10C;PIP4K2A;IER5;IFNAR2;TLE4;MYLIP;MAP2K2;KHNYN;FNBP1;ARRDC2;ACOT13;MOGS;MFSD11;GTF2F1;DEXI;GANC;UNC13D;ACAP2;THAP6;ORAI3;SPECC1L;UHRF1BP1;KDELR3;FKBP4;LRPAP1;MAPKAP1;CLEC16A;AK3;TAPBPL;BCL2L11;MAN2A1;KCNN4;UBE2I;GADD45B;SETDB2;IRF2BP2;GCLC;SON;ACER3;PHF14;PLEKHM2;STRN;NIT1;CALM1;CDK13;RCOR1;SLC48A1;HSP90AB1;BTG1;ADPGK;FAF1;RPLP0;AMD1;PITPNC1;HERPUD1;ABHD16A;DDI2;SPG11;CAP1;PARP6;RBM14;CNOT6L;GPX1;GPX4;TBC1D8;WIPI2;ZDHHC17;SENP3;SUMF2;SLTM;PEX6;POLR1D;GART;ATP6V0C;RNF166;AVPI1;PLAG1;GPS2;RCHY1;RNF5;TSPAN32;TM9SF3;SCAF8;SLC25A28;CHRAC1;SERTAD1;RNF138;SAP30L;CMTM7;RPL23A;PTPN11;RRP1B;HNRNPAB;ATAT1;NIN;TRIM39;APC;CCNYL1;STUB1;ESYT2;P4HB;LAMTOR4
SP1 HCT116 hg19	123/1577	4.40172002711584e-05	0.000301557225868043	0	0	1.51057401387342	15.1524623216538	MIDN;FAAH;ZFAND4;IRS2;GHITM;WDR89;WDR92;ZMIZ1;KHSRP;ARL6IP5;COTL1;CCNL2;PRKACA;TMPO;MYLIP;GABARAPL1;USP3;IFRD1;ATAD3B;FBXO11;ATAD3A;DEXI;TIAM1;ACAP2;TMX2;NHP2;RPL26;SNRPF;ABCG1;SIDT2;IDI1;PXK;ANKRD16;TNKS;MYCBP2;CUL2;TPRG1L;CLEC16A;OAZ1;DHX33;PMVK;BLOC1S3;ZNF668;KDSR;SLC15A4;KLHDC10;VASP;UVRAG;UBE2I;CCDC12;XRCC3;EXOC6B;CNOT10;MCC;FBXO33;ANKHD1;GGCT;CDK8;GCLC;CNOT3;NDUFAF2;PHF14;HNRNPD;TCF3;RCOR1;SLC35E2B;CEP57;KDM5A;C2ORF42;BTG1;FAF1;ZFAND2A;RPLP0;INTS10;CEP164;BRCA1;SPRED2;ING2;CHAF1A;PPP2R5E;SMPD1;UPF2;DCAKD;GLRX5;AKTIP;IQCE;TYK2;MED29;ETV6;RBL2;IVD;POLR1D;ST20-MTHFS;HDAC4;VAC14;GTF3C5;PLAG1;USP12;SLC25A28;RAB40C;RSBN1L;SAP30L;PDE6D;FYN;PCNT;DCAF11;E2F6;RWDD1;CYB5A;WWOX;MMAB;AP3D1;ELP2;HNRNPAB;BYSL;FMNL3;NFIA;CCDC9;CARM1;GALM;RTN4IP1;SSBP3;EIF3B
MYC MEL cell line mm9	150/2000	4.47162062868054e-05	0.000301557225868043	0	0	1.4551920341394	14.5740022479412	IFITM2;RRP1;PPP2R2A;CIB1;WDR89;ZDHHC4;TIAL1;CNST;WDR92;RPS18;LONP1;UBASH3A;CCNL2;RPS10;PSPH;SH3GL1;PLEKHJ1;MCCC2;DDX11;METTL3;SSU72;IMP4;TRNT1;GTF2F1;ATAD3A;LEMD2;CLPX;PDIA4;THAP6;SHQ1;DDX39B;GEMIN4;NHP2;RPL26;FKBP4;ANKRA2;DUS3L;KHDRBS1;RNASEH2B;POM121;TXNDC9;SEH1L;AK3;MTMR6;OSGEP;MBTD1;BAG6;DHX33;CHST11;NTHL1;NUP85;BLOC1S3;DPH3;NR2C2AP;SMARCA4;CCT6A;RPS26;POLA2;IRAK1BP1;G6PC3;NASP;UBXN11;NDUFAF4;NDUFAF2;PSMG4;MPHOSPH10;ATM;CLPTM1L;NIT1;RAB5A;ARHGAP11A;KDM5A;DAZAP1;HSP90AB1;CCDC126;ADPGK;FAF1;KDM8;RPLP0;AMD1;GDI2;DDX41;AATF;ABCC10;NAGPA;PPCDC;FARS2;NUDCD2;ABHD16A;POLH;PELP1;TGIF1;PARP6;ABCC4;RBM14;ATMIN;GLRX5;BAZ1A;TIMM21;WIPI2;SAFB;SENP2;SENP3;RPUSD4;FAM210A;SLTM;EEF1D;PEX6;PABPC1;PIGG;GART;ATP6V0C;RNF166;AGPAT5;GPS2;RCHY1;SRM;NT5C;SCAF8;RNF138;LMAN2;DCAF11;UBQLN4;CCT5;CCT4;RWDD1;TTC13;TRAPPC10;AP3D1;ELP2;RPL23A;GTF2H1;CDK11B;PSMB8;BYSL;SLC25A37;SNX18;RAD50;LYRM4;TRIM39;CCDC9;CAPN10;APEX1;CARM1;TSR1;STUB1;LAMTOR1;LAMTOR4;TRMT61B;EIF3B
NRF1 HeLa-S3 hg19	150/2000	4.47162062868054e-05	0.000301557225868043	0	0	1.4551920341394	14.5740022479412	SLC35B3;ANKRD37;TMEM41B;UXS1;CEP19;RRP1;DCAF8;DCAF6;TIAL1;HERC4;ABHD13;CNST;IPO9;TRAPPC12;DIP2A;CHAC2;SBDSP1;PLEKHJ1;MAP2K2;STARD7;DDX11;ANGEL2;CMC1;PAM16;GTF3A;ACOT13;UBE4B;ARMC7;GTF2F1;ATAD3A;SCAMP3;CDC34;MSH2;STIM2;ZFYVE19;SPECC1L;GEMIN4;ANKRA2;DUS3L;UBA52;SRSF9;KHDRBS1;LRPAP1;POM121;DNMT1;TXNDC9;SLC35D1;MAPKAP1;MGST3;MYCBP2;UBR4;SDR39U1;BCL10;MBTD1;FXR2;DHX34;NUP85;AMZ2;NR2C2AP;BANP;NAA50;TIA1;RABGAP1L;CCDC12;IFT122;CDC7;TBCB;ARPC5;PHC3;SMARCA4;EHD1;POLA2;DAP;NDUFAF4;PHF14;ATM;CLPTM1L;RBAK;EIF4G2;CDS2;CLIC4;DAZAP1;BTG1;INTS10;SRP54;BRCA1;DDX41;PTPN23;MRPL34;AATF;ABCC10;NUDCD2;AUH;SNRNP70;UQCRFS1;PGLS;SPG11;POLH;YWHAH;UPF2;DFFB;RBM14;PDCD6IP;TTC32;ACAD9;MINK1;VPS13A;WIPI2;RABGGTB;UCHL3;SAFB;SENP2;PTGR2;SUMF2;RPUSD4;RBL2;SLTM;IRF3;AEBP2;EEF1D;NUP50;AGPAT5;RAB1A;SRSF1;RNF38;NAPG;SERTAD1;ERICH1;PCNT;E2F6;RNF130;EIF4B;CBR4;ZNF286A;PEX16;RWDD1;WWOX;TTC13;WDR18;DTNBP1;RPL23A;BYSL;RAB10;PINK1;RAD50;APC;TTC3;P4HB;SMAP2;TRMT61B
CTCF GM06990 hg19	165/2240	4.63277752898697e-05	0.00030884037128764	0	0	1.43090007087172	14.2800519954858	TOR2A;DGKD;IFITM2;ZFAND4;MAML2;RRP1;CIB2;GHITM;ACCS;ETS2;SMCHD1;ALCAM;IPO9;UBASH3B;EP300;CHAC2;MB21D2;AZI2;FBXO7;MAP3K5;SH3GL1;PLEKHJ1;PRKAB2;MREG;STARD7;C17ORF49;CD300A;CMC1;NSMCE1;SYTL1;ACOT13;MOGS;ACYP2;MFSD11;GTF2F1;MIF4GD;THAP2;CDC25B;BCR;EDAR;TIAM1;STIM2;GEMIN4;PPIF;TRIM14;YME1L1;SRSF4;RPL26;SNRPF;FAM8A1;ACOT4;ARL8B;SRSF9;METTL2B;POM121;PXK;INO80D;CUL5;YTHDC2;MTMR9;AAAS;OAZ1;MTMR6;FXR2;DHX34;NTHL1;NUP85;MAN2A1;MICAL1;VTI1A;TNFRSF14;NLRP1;BPTF;CDK17;PRELID1;CCZ1B;BTN2A2;MLKL;FUCA1;FANCA;MYO5A;TNFRSF10A;PARP14;PHC3;IFFO1;EHD1;G6PC3;NDUFAF4;ZNF814;TBXAS1;ATM;CDK13;SLC35E2B;CDS2;ITM2C;ARHGAP11A;SLC48A1;C2ORF42;SRXN1;DOCK8;RPLP0;MRPL38;TMEM51;MRPL34;ABCC10;CDC73;EEA1;SMPD2;CASP10;GATAD1;PDE4A;PGLS;UBXN4;SPG11;POLH;SLC36A1;DFFB;ATMIN;CAMLG;PABPC4;VPS13A;AXIN1;TRAF1;SUMF2;SIRT3;FAM210A;KAT2B;PRPF18;TRAPPC6B;NUP50;RAB1A;SELPLG;CAB39;PPOX;SCAF8;TBX21;RSBN1L;RAB24;PDSS2;FYN;METTL7B;MAP4K5;UBQLN4;RELT;CCT4;SLC12A2;CYB5A;WWOX;CDK11A;ZNF184;IL10RA;SORL1;CDK11B;DCBLD1;BYSL;TMCO1;NUDT22;SLC25A37;SNX18;PINK1;APC;CARM1;CAMK4;LAMTOR1;FRA10AC1
CTCF GM12874 hg19	154/2065	4.65531442014458e-05	0.00030884037128764	0	0	1.44722719141324	14.4359696845073	TOR2A;DGKD;TMEM41B;ZFAND4;RRP1;PREP;CIB2;GHITM;ACCS;ETS2;SMCHD1;ALCAM;IPO9;UBASH3B;EP300;CHAC2;FBXO7;MAP3K5;SH3GL1;PLEKHJ1;MREG;STARD7;IGFBP4;C17ORF49;CD300A;NSMCE1;ACOT13;MIF4GD;DEXI;THAP2;BCR;EDAR;TIAM1;THAP6;ZFYVE19;SPECC1L;GEMIN4;PPIF;SIDT1;ELMO1;TRIM14;YME1L1;SRSF4;RPL26;TNIK;KCTD17;FAM8A1;ARL8B;NSMAF;SRSF9;METTL2B;RNASEH2B;PXK;INO80D;CUL5;YTHDC2;MTMR9;SLC38A10;AAAS;OAZ1;MTMR6;FXR2;DHX34;MAN2A1;MICAL1;INPP5D;VTI1A;SNX9;CDK17;PRELID1;CCZ1B;FUCA1;FANCA;MTHFS;PARP14;IFFO1;EHD1;G6PC3;WNK1;NDUFAF4;CDC16;NIT1;SLC35E2B;CDS2;ITM2C;SLC48A1;C2ORF42;SRXN1;FAF1;RPLP0;MRPL38;MRPL34;ABCC10;CDC73;EEA1;SMPD2;CASP10;RFK;GATAD1;PDE4A;UBXN4;SPG11;POLH;SLC36A1;DFFB;ATMIN;CAMLG;PABPC4;VPS13A;AXIN1;TRAF1;PTGR2;SUMF2;APBB1IP;FAM210A;KAT2B;PRPF18;DDAH2;IRF1;RAB1A;SELPLG;CAB39;PELI2;RNF6;RCHY1;PPOX;SRM;SCAF8;TBX21;RSBN1L;RAB24;TRIM47;PDSS2;FYN;METTL7B;EXOSC3;MAP4K5;RELT;METTL9;CCT4;RWDD1;USP25;TTC13;BRF1;SORL1;TMCO1;SLC25A37;SNX18;PINK1;CARM1;CAMK4;LAMTOR1;FRA10AC1;SSBP4
GATA1 erythroblast mm9	148/1971	4.77339073557846e-05	0.000314119906470325	0	0	1.45629606752191	14.489954465853	PI4K2B;PITPNA;ROGDI;DCAF8;IKZF1;APEH;PCMT1;WDR92;KHSRP;TRAPPC12;ARFIP1;CHAC2;IER5;TMPO;PLEKHJ1;IFNAR2;MCCC2;MYLIP;MAP2K2;METTL3;NSMCE1;PRKAB1;FBXO11;MIF4GD;UNC13D;CDC25B;THAP6;SHQ1;DDX39B;TMX2;TFR2;EHBP1L1;NHP2;SRSF4;ANKRA2;DUS3L;NSMAF;SRSF9;LRPAP1;POM121;UBA7;TNKS;SLC38A10;UBR2;AGAP3;GABARAP;MRPL11;GUCD1;PTDSS1;CHST11;NUP85;TNFRSF14;SNX9;NUP88;KCNN4;CEP76;IVNS1ABP;CDK17;CDK19;RABGAP1L;UBE2I;NEK7;FANCA;SLC16A10;MED13L;HNRNPL;RPS26;CDK8;GCLC;TBXAS1;CNOT3;JMY;UNC119;TCF3;RAB5A;GALK2;PICALM;CEP57;SLC48A1;DAZAP1;ADPGK;RPLP0;AMD1;CEP164;DDX41;MRPL34;PITPNC1;HERPUD1;EEA1;HEBP1;LMBR1;ABHD16A;DDI2;PHACTR2;TLK1;PGLS;POLH;ABCC4;GPX1;PLEKHG2;ATMIN;TTC32;GPX4;GLRX5;IFNGR2;VPS13A;AXIN1;TMC8;BAZ1A;DCK;MED29;SUMF2;DDB2;APBB1IP;EEF1D;PABPC1;PPP1R12C;GTF2A2;CAB39;PLAG1;PRCC;SRSF1;GPS2;ASAP1;RNF6;RCHY1;COX5B;PPOX;TSPAN32;SCAF8;GNA15;RAB40C;RSBN1L;MICALL2;PDE6D;DCAF11;TTC13;FEM1B;MMAB;DONSON;AP3D1;DTNBP1;ASXL1;APC;BRMS1L;GID8;TRIP10;EIF3B
PAX5 GM12878 hg19	165/2247	5.45758968274047e-05	0.000356271454489298	0	0	1.42549584675369	13.9925506585736	CYFIP2;PI4K2B;CHIC2;TOR2A;DCLRE1C;RRP1;PITPNA;CIB1;GHITM;APEH;WDR89;ZDHHC4;DCAF6;ABHD13;CNST;FTH1;TRAPPC12;DIP2A;CHAC2;FBXO7;RPS10;PSPH;CDK5RAP2;MCCC2;PRKAB2;USP3;ARRDC2;NSMCE1;MOGS;ATAD3B;GTF2F1;PRKAB1;SCAMP3;CDC25B;ACAP2;GEMIN4;PPIF;NHP2;SRSF4;ANKRD40;RPL26;FAM8A1;TSPYL4;ARL8B;ZNF276;INO80B;KHDRBS1;IDI1;ANKRD16;YTHDC2;MAPKAP1;ITPR1;CLEC16A;SDR39U1;UBR2;OAZ1;DHX33;DHX34;INPP5D;DPH3;DVL2;SLC38A6;TNFRSF17;ZNF668;AMZ2;LTA4H;VASP;CCZ1B;GADD45B;SETDB2;TRAPPC8;TBCB;EHD1;RPS26;PHF14;REL;MPHOSPH10;ATM;CALM1;RGL2;RAB5A;WRAP53;ARHGAP11A;KDM5A;STAG3L2;CCDC126;ADPGK;FAF1;ZFAND2A;DOCK8;RPLP0;MRPL38;NAGPA;CDC73;PPCDC;HERPUD1;RPTOR;DDI2;UQCRFS1;MFSD1;PDE4A;SPG11;DFFB;PRORSD1P;GPX1;PDCD6IP;MIOS;GPX4;ACTR5;PABPC4;DCAKD;IQCE;TIMM21;ZDHHC17;SUMF2;RBL2;FAM210A;PRPF18;RAD51C;RILPL2;SLTM;OAS1;PEX3;IRF1;PEX6;PIGG;RNF166;VAC14;TRIM52;SELPLG;C2ORF68;ODC1;USP12;GPS2;RNF6;TM9SF3;NT5C;ERICH1;RNF138;TGS1;BNIP2;CNNM2;EXOSC3;RELT;METTL9;CCT4;CYB5A;PTPN1;CDK11A;IL10RA;WDR18;TMED7-TICAM2;ELP2;GTF2H1;RRP1B;MCOLN2;CDK11B;TMCO1;POLE4;FMNL3;RAD50;APC;MFAP3;LAMTOR1;FRA10AC1
NFIC GM12878 hg19	94/1143	5.57386365576403e-05	0.000360974027230432	0	0	1.59007252955101	15.5745012402998	CEP57;SMARCAL1;STAG3L2;TMEM41B;OGG1;ACCS;WDR89;NAGPA;CDC73;CDC14A;RPTOR;ALCAM;SART3;WDR92;LONP1;SNIP1;MFSD1;CHAC2;DLAT;RPS10;SLC36A1;ZBP1;RBM14;PDCD6IP;TTC32;DDX58;SSU72;TMC8;NSUN6;FOS;RABGGTB;ATAD3B;LAX1;DCK;SCAMP3;SUMF2;APBB1IP;RILPL2;TMX2;SIDT1;PABPC1;RPL26;PIGG;MTRF1L;UBA52;GART;ARL8B;INO80B;SELPLG;GTF3C5;SFSWAP;SRSF1;CUL2;CLEC16A;CREBL2;TAPBPL;HSD17B11;OSGEP;SNX3;TGOLN2;TDG;TGS1;PMVK;BLOC1S3;VTI1A;DVL2;PDSS2;CCT4;VASP;RWDD1;APOBEC3D;CDK11A;FEM1B;TBCB;HPS5;SUPT5H;CDK11B;PSMB8;BYSL;TMCO1;RPS26;RAD50;LSM6;LYRM4;CCDC9;APEX1;NDUFAF4;MPHOSPH10;LAMTOR1;RGL2;SLC35E2B;EIF4G2;TRMT61B;FRA10AC1
SP4 H1-hESC hg19	116/1478	5.6727731313462e-05	0.000364486840565236	0	0	1.51797929873572	14.8416591189905	SMARCAL1;TOR2A;TMEM41B;RRP1;GHITM;SPINT2;WDR89;ABHD13;ALCAM;TRAPPC12;SBDSP1;ACAA1;RPS10;PRKAB2;USP3;ANGEL2;CMC1;SCAMP3;PDIA4;ACAP2;THAP6;MSH2;SPECC1L;NHP2;SRSF4;RPL26;SNRPF;CCDC82;SRSF9;ZNF276;FBF1;ITPR1;CLEC16A;AAAS;CDKN2AIP;OSGEP;SNX3;TGOLN2;DHX33;DHX34;NTHL1;NUP85;DVL2;SLC38A6;AMZ2;NR2C2AP;TIA1;GADD45B;FUCA1;PLK2;XRCC3;TRAPPC8;SUPT5H;PHC3;EHD1;GCLC;NDUFAF4;CDC16;TRIP6;REL;ZNF778;NIT1;CALM1;EIF4G2;ADPGK;OGG1;FAF1;RPLP0;GDI2;CDC73;PPCDC;GATAD1;MFSD1;ME2;UBXN4;SPG11;UPF2;SLC36A1;GPX1;ACAD9;SAFB;PTGR2;DCK;DDB2;IRF3;PEX3;TRAPPC6B;CTDSP2;POLR1D;VAC14;GTF2A2;GTF3C5;CAB39;PRCC;RCHY1;PPOX;SCAF8;ERICH1;PDSS2;DCAF11;E2F6;RNF130;CCT4;CYB5A;ZNF184;MMAB;IL10RA;GTF2H1;BYSL;WDR11;APEX1;STUB1;GALM;LAMTOR1;ZNF610;FRA10AC1
ATF3 K562 hg19	113/1433	5.85795459446728e-05	0.000373444605397289	0	0	1.52477664179792	14.8591389220356	TOR2A;TMEM41B;PDCD7;RRP1;GHITM;CYB5D2;ZDHHC4;CNDP2;PCMT1;LONP1;SH3GL1;PLEKHJ1;ZNF561;GABARAPL1;C17ORF49;SSU72;GTF3A;RFX3;TRNT1;ATAD3B;ATAD3A;MIF4GD;DEXI;SPECC1L;UHRF1BP1;ANKRA2;TSPYL4;YTHDC2;UBR4;CLEC16A;OAZ1;OSGEP;RIC8A;NTHL1;DPH3;DVL2;SLC38A6;NAA50;UVRAG;UBE2I;SLC35E1;HPS5;ZZEF1;EHD1;RPS26;DAP;G6PC3;TRIP6;JMY;HNRNPD;CLPTM1L;RAB5A;HSP90AB1;ADPGK;FAF1;ZFAND2A;ADAR;BRCA1;NAGPA;LMBR1;CHAF1A;SART3;DDI2;MFSD1;PDE4A;UBXN4;POLH;SLC36A1;DFFB;PARP6;PDCD6IP;CAMLG;ACAD9;C1ORF43;DCK;SUMF2;SUMF1;RPUSD4;FAM210A;RAD51C;SLTM;PEX3;ITGA5;PIGG;BDP1;MAPRE2;RNF166;RAB7A;HDAC5;RAB1A;PRCC;TM9SF3;CLN3;ZNF227;LRIG2;EIF4B;CCT4;SPAG9;CDK11A;ZNF184;ELP3;GTF2H1;PTPN11;RRP1B;CDK11B;BYSL;RAD50;CCDC9;APEX1;P4HB;LAMTOR1;TRMT61B;EIF3B
TBL1XR1 K562 hg19	236/3414	6.39333016700132e-05	0.000396206327241441	0	0	1.3513011910589	13.0504212163292	IFITM3;SLC35B3;IFITM1;TMEM41B;MAML2;RRP1;CISD2;WDR89;GBA2;TIAL1;PCMT1;ZMIZ1;PIP4K2A;CHAC2;UBASH3A;SBDSP1;TMPO;DDX17;PRKAB2;ARRDC2;METTL3;SYTL1;PRKAB1;HLA-E;RUNX1;KATNAL1;TFR2;ZFYVE19;ORAI3;CCDC82;ZNF276;LRPAP1;SLC35D1;MAPKAP1;TPRG1L;SDR39U1;AAAS;OAZ1;MTMR6;OSGEP;RIC8A;FXR2;DHX33;DHX34;NTHL1;NUP85;MICAL1;BLOC1S3;DPH3;VTI1A;SNX9;NUP88;ZNF821;CEP76;NR2C2AP;GADD45B;SLC35E1;EDEM1;XRCC3;CDC7;GPN2;PARP14;PHC3;CCT6A;RPS26;POLA2;ACER3;REL;PSMG1;AVL9;CALM1;RBAK;RCOR1;CDS2;ZNF254;CLIC4;CCDC126;OGG1;PHF1;RPLP0;INTS10;GDI2;MRPL38;BRCA1;AATF;PPCDC;RPTOR;CHAF1A;AUH;UBXN4;CD33;MIOS;CAMLG;PABPC4;MINK1;FOS;PTGR2;TERF2;RPUSD4;FAM210A;RAD51C;RILPL2;SLTM;CD47;PABPC1;PIGG;GART;ATP6V0C;RNF166;RAB7A;SELPLG;NAPG;SERTAD1;RNF138;LMAN2;ZNF227;EXOSC3;PCNT;MAP4K5;RELT;METTL9;CCT5;CCT4;WDR18;GTF2H1;RRP1B;BYSL;WDR11;NUDT22;SNX18;CCDC9;APEX1;AGGF1;CEP19;APEH;CDC14A;ABHD13;SMCHD1;TRAPPC12;SNIP1;AZI2;KHNYN;ANGEL2;PAM16;GTF3A;UBE4B;SHQ1;MSH2;STIM2;SPECC1L;NHP2;SNRPF;FAM8A1;ARL8B;NSMAF;METTL2B;PXK;INO80D;YTHDC2;COPB1;ITPR1;CLEC16A;AK3;UBR2;BCL2L11;PMVK;DVL2;MARK2;NEK9;TIA1;CCDC12;NEK7;IFT122;CNOT10;TBCB;FBXO33;QKI;DAP;LSM6;TBXAS1;NIT1;GALK2;SLC35E2B;KDM5A;AMD1;CEP164;DDX41;NAGPA;SART3;DDI2;GATAD1;UQCRFS1;MFSD1;ME2;CCDC50;POLH;YWHAH;ARHGEF12;GPX4;ACTR5;VPS13A;AXIN1;IQCE;RABGGTB;SAFB;SENP2;IRF3;PEX3;CTDSP2;POLR1D;ITGA5;RAB1A;GTF2A2;UHRF2;TM2D1;GOSR2;PRCC;SRSF1;HSD17B11;AURKC;ERICH1;TGS1;BNIP2;PDSS2;FYN;ZNF622;FEM1B;TMED7-TICAM2;RPL23A;TTC39B;POLE4;APC;BRMS1L;GALM;SMAP2;SSBP4
ELK4 HEK293 hg19	149/2000	6.60343878735734e-05	0.000396206327241441	0	0	1.4431060369789	13.8903789356694	DCLRE1C;TMEM41B;ZFAND4;CIB2;APEH;GBA2;ZDHHC4;CNDP2;ELK4;LONP1;TRAPPC12;EP300;SNIP1;ARFIP1;CCNL2;SBDSP1;ACAA1;PSPH;TLE4;ZNF561;DDX11;PIH1D1;CMC1;METTL3;SSU72;RFX3;IMP4;TRNT1;PRKAB1;LEMD2;DDX39B;SRSF4;UBA52;FAM8A1;SRSF9;IDI1;DNMT1;ANKRD16;TCF7;TPRG1L;UBR4;MTMR9;SLC38A10;UBR2;BCL10;AAAS;MTMR6;CDKN2AIP;SNX3;RIC8A;NTHL1;DPH3;VTI1A;ZNF668;NUP88;KDSR;CDK17;NEK9;PRELID1;SLC35E1;MTHFS;TRAPPC8;HPS5;ANKHD1;SMARCA4;CCT6A;RPS26;NR4A2;SON;NASP;NDUFAF4;HNRNPD;ZNF778;ATM;CLPTM1L;AVL9;LSM14B;RBAK;RGL2;MYD88;WRAP53;CEP57;KDM5A;C2ORF42;ZFAND2A;GDI2;SRP54;PTPN23;AATF;LMNB1;EEA1;SPRED2;ARL5B;GATAD1;LRRC47;SLC36A1;CAP1;RFC5;GPX1;PLEKHG2;ATMIN;NSUN6;FOS;TRAF1;ARAP1;UCHL3;ZDHHC17;IRF3;TRAPPC6B;PEX6;ST20-MTHFS;NAA35;PIGG;MTRF1L;GART;RAB7A;SFSWAP;TM2D1;GOSR2;DERL2;GPS2;TM9SF3;NT5C;CHRAC1;LMAN2;PSMB1;RAB24;STX4;EXOSC3;CCT5;PTPN1;TTC13;HSPA1L;ZNF184;TRAPPC10;TMED7-TICAM2;AP3D1;ELP2;GTF2H1;TMCO1;NUDT22;RAD50;CCDC9;CAPN10;STUB1;P4HB;LAMTOR1;SMAP2;TAF3
USF1 myocyte mm9	149/2000	6.60343878735734e-05	0.000396206327241441	0	0	1.4431060369789	13.8903789356694	SCARB2;SLC35B3;PANK3;CISD2;IRS2;CIB1;IFI30;WDR89;FAM107B;CNDP2;WDR92;KHSRP;LONP1;TMEM38B;FBXO7;IER5;PDK2;MAP2K3;MCCC2;MAP2K2;ACTN1;DDX11;PRKCE;SWAP70;IFRD1;IMP4;UBE4B;MFSD11;GTF2F1;SCAMP3;WDR77;RUNX1;ACAP2;THAP6;DDX39B;ORAI3;NHP2;ARL8B;KHDRBS1;RNASEH2B;TXNDC9;SEH1L;ANKRD16;CUL5;GABARAP;OSGEP;MBTD1;GUCD1;PTDSS1;DHX33;BLOC1S3;DPH3;DVL2;SLC38A6;BPTF;NAA50;UVRAG;PRELID1;GADD45B;TRAPPC8;ARPC5;HPS5;FBXO33;PHC3;ANKHD1;IRAK1BP1;G6PC3;UBXN11;SESTD1;TRIP6;NAPEPLD;HNRNPD;PSMG4;ATM;AVL9;NIT1;RAB5A;PICALM;CEP57;DAZAP1;CCDC126;FAF1;CEP164;ADAR;BRCA1;PTPN23;AATF;NAGPA;LMNB1;ARL5B;CHAF1A;MFSD1;BBS7;UBXN4;SPG11;PELP1;SLC36A1;SMIM14;CAP1;PARP6;GPX1;PDCD6IP;TTC32;MINK1;NSUN6;ARAP1;SENP2;PTGR2;SUMF1;RPUSD4;NUP50;PABPC1;ATP6V0C;MAPRE2;AVPI1;HDAC5;VAC14;DERL2;GPS2;RCHY1;FAM214A;SRM;CLN3;TDG;RAB24;LRIG2;CNNM2;DCAF11;UBQLN4;EIF4B;SPAG9;TTC13;CMTM3;AP3D1;DTNBP1;RPL23A;GTF2H1;SNX18;RAD50;CCDC9;CAPN10;APEX1;TTC3;TSR1;CCNYL1;STUB1;LAMTOR1;LAMTOR4;EIF3B
